Date&Time,Open,High,Low,Close,Volume,52_Week_High,52_Week_Low,RSI,MACD,Signal,BB_Upper,BB_Lower,Volatility,%K,%D,OBV,APO,PPO,PPO_Signal,SMA,EMA,Implied_Volatility,Delta,Gamma,Theta,Vega,Strike Prices
2012-07-17,172.0,173.0,170.6,171.41,2026194,218.21,140.7,76.84449489216797,4.167886421050042,3.683255253581222,177.85534871850427,149.9386512814957,0.3313041617412732,81.52588555858304,76.50146813697295,1155205,4.167886421050042,2.5440194282401225,2.2724203229323274,163.897,165.2624682800302,0.382107682266311,0.4155170064139282,0.0172333691985025,-0.0453607074777712,0.0190157061628594,[]
2012-07-18,171.5,171.64,166.04,166.41,3420304,218.21,140.7,64.20984872867716,3.7324242851228178,3.693089059889541,177.23604169330935,152.11395830669068,0.3403045553493595,46.89873417721513,68.65818905318753,-2265099,3.7324242851228178,2.275565748342046,2.273049408014271,164.675,165.37175701526542,0.382107682266311,0.4155170064139282,0.0172333691985025,-0.0453607074777712,0.0190157061628594,[]
2012-07-19,168.0,168.58,163.39,164.74,3352764,218.21,140.7,55.37334263782277,3.215496124095808,3.5975704727307947,176.977285373145,153.25971462685496,0.3418650918000064,23.147440794499623,50.52402017676592,-5617863,3.215496124095808,1.959771944218888,2.2103939152551946,165.11849999999998,165.31158968047825,0.382107682266311,0.4155170064139282,0.0172333691985025,-0.0453607074777712,0.0190157061628594,[]
2012-07-20,164.8,165.62,162.8,163.88,1750829,218.21,140.7,51.9027484143763,2.7052476090564426,3.4191058999959245,176.5938107242972,154.4311892757028,0.338162018301292,8.999999999999869,26.348724990571537,-7368692,2.7052476090564426,1.6489322256772416,2.098101577339604,165.5125,165.17524780614698,0.382107682266311,0.4155170064139282,0.0172333691985025,-0.0453607074777712,0.0190157061628594,[]
2012-07-23,162.41,163.2,159.8,161.07,1351689,218.21,140.7,41.423487544484,2.050491677227228,3.1453830554421853,175.9513083658416,155.6966916341584,0.3400169177365569,8.466666666666546,13.538035820388671,-8720381,2.050491677227228,1.251528083866769,1.9287868786450368,165.824,164.7842718246092,0.382107682266311,0.4155170064139282,0.0172333691985025,-0.0453607074777712,0.0190157061628594,[]
2012-07-24,161.0,162.76,160.67,161.35,1384104,218.21,140.7,34.23891330403514,1.536475016367007,2.82360144762715,175.4087713333707,156.7542286666293,0.3219928599331345,10.33333333333322,9.26666666666654,-7336277,1.536475016367007,0.9388519084654472,1.7307998846091188,166.0815,164.45719831750355,0.382107682266311,0.4155170064139282,0.0172333691985025,-0.0453607074777712,0.0190157061628594,[]
2012-07-25,161.8,161.81,157.2,158.44,1650954,218.21,140.7,30.79410707869205,0.8841089713469614,2.4357029523711127,175.238854099019,157.04614590098095,0.3229639150411784,7.045454545454588,8.615151515151446,-8987231,0.8841089713469614,0.5415064817659532,1.4929412040404857,166.14249999999998,163.88413181107464,0.382107682266311,0.4155170064139282,0.0172333691985025,-0.0453607074777712,0.0190157061628594,[]
2012-07-26,158.6,159.0,149.74,151.19,4083939,218.21,140.7,25.109874011133883,-0.2154269211484916,1.905476977667192,176.4976292429146,155.14837075708542,0.3094937828906906,5.786113328012724,7.721633735600172,-13071170,-0.2154269211484916,-0.1326735275655019,1.1678182577192882,165.823,162.67516687668655,0.382107682266311,0.4155170064139282,0.0172333691985025,-0.0453607074777712,0.0190157061628594,[]
2012-07-27,153.98,155.6,141.6,142.97,16913789,218.21,140.7,20.57623049219687,-1.7301581540591826,1.178349951321917,179.60487008304204,150.17212991695794,0.3356092906036796,4.126506024096397,5.6526912991878975,-29984959,-1.7301581540591826,-1.0750571232458963,0.7192431815262512,164.8885,160.7984843170021,0.382107682266311,0.4155170064139282,0.0172333691985025,-0.0453607074777712,0.0190157061628594,[]
2012-07-30,144.0,146.4,142.07,146.12,4658414,218.21,140.7,15.891177218408345,-2.645914440196492,0.4134970730182352,180.9921472298904,147.11685277010966,0.3235352053482981,13.614457831325325,7.842359061144809,-25326545,-2.645914440196492,-1.6553634536928714,0.2443218544824266,164.05450000000002,159.4005334296686,0.382107682266311,0.4155170064139282,0.0172333691985025,-0.0453607074777712,0.0190157061628594,[]
2012-07-31,146.58,147.0,143.0,145.42,3996699,218.21,140.7,15.751008064516128,-3.389074898677933,-0.3470173213209984,181.8689403276865,144.19305967231355,0.3213867411849214,12.16560509554138,9.968856316987695,-29323244,-3.389074898677933,-2.134570424536678,-0.2314566013213942,163.031,158.06905405541443,0.382107682266311,0.4155170064139282,0.0172333691985025,-0.0453607074777712,0.0190157061628594,[]
2012-08-01,145.65,147.5,145.05,146.23,3046159,218.21,140.7,19.179570768812823,-3.868085800352192,-1.0512310171272368,181.8956095293952,141.86539047060484,0.3212298462731383,14.745222929936288,13.508428618934325,-26277085,-3.868085800352192,-2.450608234296167,-0.6752869279163488,161.88049999999998,156.94152509775594,0.382107682266311,0.4155170064139282,0.0172333691985025,-0.0453607074777712,0.0190157061628594,[]
2012-08-02,146.38,146.38,144.83,145.72,1640789,218.21,140.7,19.086239524195733,-4.239982252657114,-1.6889812642332125,181.656432933356,139.76356706664404,0.3048756904582249,13.121019108280263,13.34394904458597,-27917874,-4.239982252657114,-2.7015901007598027,-1.0805475624850396,160.71,155.87280842177918,0.382107682266311,0.4155170064139282,0.0172333691985025,-0.0453607074777712,0.0190157061628594,[]
2012-08-03,144.8,148.66,143.02,148.1,9569909,218.21,140.7,20.03740315255142,-4.29317768107083,-2.209820547600736,181.06571555103324,138.34628444896674,0.3094429020662668,20.70063694267516,16.18895966029723,-18347965,-4.29317768107083,-2.746950822738357,-1.413828214535703,159.706,155.13254095303833,0.382107682266311,0.4155170064139282,0.0172333691985025,-0.0453607074777712,0.0190157061628594,[]
2012-08-06,150.4,151.04,148.1,148.79,3749739,218.21,140.7,19.629430719656284,-4.230887174203303,-2.6140338729212496,180.33358199594832,137.20941800405168,0.3094846212533481,23.934753661784285,19.252136570913223,-14598226,-4.230887174203303,-2.716750474308788,-1.67441266649032,158.7715,154.52848943370134,0.382107682266311,0.4155170064139282,0.0172333691985025,-0.0453607074777712,0.0190157061628594,[]
2012-08-07,148.8,151.38,147.47,150.44,3544124,218.21,140.7,26.438477426969627,-4.002244900455764,-2.8916760784281528,178.42774847008027,136.86425152991976,0.3102004265342497,32.765011119347655,25.80013390793569,-11054102,-4.002244900455764,-2.57642083490366,-1.8548143001729884,157.64600000000002,154.13910948763453,0.382107682266311,0.4155170064139282,0.0172333691985025,-0.0453607074777712,0.0190157061628594,[]
2012-08-08,151.38,151.89,147.6,148.28,2100569,218.21,140.7,26.061663757998843,-3.94980727970821,-3.1033023186841646,176.3559777545214,136.5040222454786,0.3115922794545964,27.81015820149877,28.169974327543567,-13154671,-3.94980727970821,-2.551254890308332,-1.994102418200057,156.43,153.58109906024077,0.382107682266311,0.4155170064139282,0.0172333691985025,-0.0453607074777712,0.0190157061628594,[]
2012-08-09,149.6,149.65,145.24,146.34,1973619,218.21,140.7,25.26790750141005,-4.018469459695638,-3.286335746886459,174.8014830169597,135.80051698304027,0.3129824459093955,21.944444444444493,27.50653792176364,-15128290,-4.018469459695638,-2.606176971888878,-2.1165173289378214,155.301,152.89147057831306,0.382107682266311,0.4155170064139282,0.0172333691985025,-0.0453607074777712,0.0190157061628594,[]
2012-08-10,145.6,147.35,143.72,144.26,2483554,218.21,140.7,25.799021019291686,-4.192396017125134,-3.4675478009341942,173.124544753375,135.04445524662498,0.3031347251833995,12.57088846880906,20.77516370491744,-17611844,-4.192396017125134,-2.73201014013408,-2.239615891177073,154.0845,152.06942576133088,0.382107682266311,0.4155170064139282,0.0172333691985025,-0.0453607074777712,0.0190157061628594,[]
2012-08-13,144.26,145.99,143.02,143.83,2410229,218.21,140.7,24.88532110091745,-4.315188664488716,-3.6370759736450986,170.64417133269734,134.85482866730268,0.3014124231255735,11.034141514102016,15.18315814245185,-20022073,-4.315188664488716,-2.8251543978723417,-2.356723592516127,152.7495,151.28471854596603,0.382107682266311,0.4155170064139282,0.0172333691985025,-0.0453607074777712,0.0190157061628594,[]
2012-08-14,143.12,146.96,143.12,146.42,2677464,218.21,140.7,32.60995370370368,-4.155608104280816,-3.740782399772242,167.27249304460463,135.72750695539537,0.3007929222588453,27.70114942528731,17.102059802732786,-17344609,-4.155608104280816,-2.729043659031136,-2.4311876058191286,151.5,150.82141201777878,0.382107682266311,0.4155170064139282,0.0172333691985025,-0.0453607074777712,0.0190157061628594,[]
2012-08-16,147.0,148.0,145.21,145.87,2476829,218.21,140.7,40.45226130653266,-4.027097886405329,-3.79804549709886,164.76292298605438,136.18307701394565,0.291966482066917,30.50000000000007,23.07843031312979,-19821438,-4.027097886405329,-2.65291302166835,-2.475532688988973,150.473,150.34984896846652,0.382107682266311,0.4155170064139282,0.0172333691985025,-0.0453607074777712,0.0190157061628594,[]
2012-08-17,146.4,147.28,144.8,145.47,1691734,218.21,140.7,56.23752495009981,-3.912429221273186,-3.820922241933725,162.26530441664838,136.75369558335163,0.2917611789058332,34.62321792260701,30.94145578263145,-21513172,-3.912429221273186,-2.5853579753160965,-2.497497746254397,149.5095,149.8851014476602,0.382107682266311,0.4155170064139282,0.0172333691985025,-0.0453607074777712,0.0190157061628594,[]
2012-08-21,145.1,146.36,143.79,143.96,2386294,218.21,140.7,44.13043478260869,-3.898458851482786,-3.8364295638435375,159.53807021479972,137.48892978520027,0.2921799366951414,10.798650168729017,25.30728936377869,-23899466,-3.898458851482786,-2.5854536669526724,-2.5150889303940525,148.5135,149.32080607169254,0.382107682266311,0.4155170064139282,0.0172333691985025,-0.0453607074777712,0.0190157061628594,[]
2012-08-22,143.2,144.59,141.67,141.91,4746879,218.21,140.7,41.1139240506329,-4.006619287100193,-3.870467508494869,157.2335347613605,137.8774652386395,0.2933585026804165,2.348336594912027,15.923401562082674,-28646345,-4.006619287100193,-2.6688205053341374,-2.5458352453820696,147.5555,148.61501501724564,0.382107682266311,0.4155170064139282,0.0172333691985025,-0.0453607074777712,0.0190157061628594,[]
2012-08-23,143.0,144.12,142.3,143.35,2028084,218.21,140.7,42.934249263984285,-3.93082909520956,-3.882539825837807,153.9982901623578,139.31270983764225,0.2751604214205169,16.43835616438363,9.861780976008214,-26618261,-3.93082909520956,-2.6271210632319493,-2.562092408952046,146.65550000000002,148.1135850156032,0.382107682266311,0.4155170064139282,0.0172333691985025,-0.0453607074777712,0.0190157061628594,[]
2012-08-24,143.14,143.14,141.8,142.23,1521469,218.21,140.7,41.686517389232925,-3.915998271418204,-3.889231514953887,150.94765359241714,140.74234640758286,0.2748995183585281,5.479452054794543,8.088714938030057,-28139730,-3.915998271418204,-2.626825848828965,-2.57503909692743,145.845,147.55324358554577,0.382107682266311,0.4155170064139282,0.0172333691985025,-0.0453607074777712,0.0190157061628594,[]
2012-08-27,142.6,142.95,135.03,135.81,5636164,218.21,135.03,25.44946064722329,-4.371888671337587,-3.985762946230627,151.29957284422423,138.85242715577576,0.2951848266401015,4.626334519572964,8.848047579583703,-33775894,-4.371888671337587,-2.9520950950149896,-2.650450296544942,145.076,146.43483943454143,0.382107682266311,0.4155170064139282,0.0172333691985025,-0.0453607074777712,0.0190157061628594,[]
2012-08-28,135.6,137.18,134.0,135.17,4681114,218.21,134.0,22.738190552441893,-4.73029979752701,-4.134670316489904,152.28977579336652,137.0822242066335,0.2948604205598419,6.539966461710388,5.548584345359289,-38457008,-4.73029979752701,-3.214893224851619,-2.763338882206278,144.686,145.36199758363273,0.382107682266311,0.4155170064139282,0.0172333691985025,-0.0453607074777712,0.0190157061628594,[]
2012-08-29,135.45,136.78,132.82,133.23,3941034,218.21,132.82,15.947764147210052,-5.111957519783374,-4.330127757148597,153.1664646574656,134.91653534253436,0.2900209895606868,2.149973780807534,4.438758254030286,-42398042,-5.111957519783374,-3.4987785197078693,-2.9104268097065966,144.04149999999998,144.20656924233438,0.382107682266311,0.4155170064139282,0.0172333691985025,-0.0453607074777712,0.0190157061628594,[]
2012-08-30,133.2,136.72,131.84,135.87,4378729,218.21,131.84,25.902912621359206,-5.142122885998077,-4.492526782918493,153.36004302498543,133.7679569750146,0.2987249725756458,22.62773722627737,10.439225822931755,-38019313,-5.142122885998077,-3.5377856064117488,-3.0358985690476272,143.56400000000002,143.41261026687397,0.382107682266311,0.4155170064139282,0.0172333691985025,-0.0453607074777712,0.0190157061628594,[]
2012-08-31,135.6,137.14,133.82,135.31,3412529,218.21,131.84,27.369716864997912,-5.151829393590816,-4.624387305052958,153.38881248403152,132.64718751596848,0.2915654235915225,21.47277227722772,15.416827761437531,-41431842,-5.151829393590816,-3.5626903824257967,-3.141256931723261,143.018,142.64093309860024,0.382107682266311,0.4155170064139282,0.0172333691985025,-0.0453607074777712,0.0190157061628594,[]
2012-09-03,135.8,137.0,133.22,133.84,1853884,218.21,131.84,28.07239057239056,-5.217988858017151,-4.743107615645796,153.48134792605765,131.36665207394236,0.2916551043548325,12.376237623762378,18.82558237575581,-43285726,-5.217988858017151,-3.6284509412283374,-3.238695733624277,142.424,141.80274899397165,0.382107682266311,0.4155170064139282,0.0172333691985025,-0.0453607074777712,0.0190157061628594,[]
2012-09-04,133.4,136.19,133.4,135.44,2814964,218.21,131.84,33.172884075411105,-5.082723608117362,-4.81103081414011,152.9294018507805,130.6525981492195,0.2966931483088495,22.277227722772245,18.70874587458744,-40470762,-5.082723608117362,-3.5496905568500963,-3.300894698269441,141.791,141.1967728993077,0.382107682266311,0.4155170064139282,0.0172333691985025,-0.0453607074777712,0.0190157061628594,[]
2012-09-05,134.0,135.17,133.3,133.77,1406204,218.21,131.84,23.65680966264061,-5.0520431575335465,-4.859233282818797,152.21680304540553,129.8631969545945,0.2954622599302141,11.943069306930738,15.532178217821778,-41876966,-5.0520431575335465,-3.545537780339678,-3.3498233146834884,141.04000000000002,140.48946119461172,0.382107682266311,0.4155170064139282,0.0172333691985025,-0.0453607074777712,0.0190157061628594,[]
2012-09-06,133.4,134.92,132.81,133.27,1708624,218.21,131.84,23.706176961602694,-5.010318665964661,-4.88945035944797,150.94837762000697,129.41462237999303,0.2946101320270688,9.261658031088128,14.493985020263692,-43585590,-5.010318665964661,-3.533190516529219,-3.386496755052635,140.1815,139.80189346179156,0.382107682266311,0.4155170064139282,0.0172333691985025,-0.0453607074777712,0.0190157061628594,[]
2012-09-07,135.6,136.88,134.06,136.65,3509474,218.21,131.84,33.630289532293986,-4.6509012589980046,-4.8417405393579775,149.7646425364955,129.4353574635045,0.3059674098278804,33.12672176308539,18.11048303370141,-40076116,-4.6509012589980046,-3.2885947055371907,-3.366916345149546,139.6,139.50171313209714,0.382107682266311,0.4155170064139282,0.0172333691985025,-0.0453607074777712,0.0190157061628594,[]
2012-09-08,137.56,137.58,136.2,137.19,286439,218.21,131.84,36.96572968810164,-4.273227777653773,-4.728037987017137,148.84289798423902,129.44210201576095,0.2798088073757922,41.96078431372545,28.11638803596632,-39789677,-4.273227777653773,-3.028263935162001,-3.299185863152037,139.14249999999998,139.2815499766593,0.382107682266311,0.4155170064139282,0.0172333691985025,-0.0453607074777712,0.0190157061628594,[]
2012-09-10,136.6,139.05,136.6,137.28,3564104,218.21,131.84,40.35818408996251,-3.9214525113281695,-4.566720891879344,148.21696740296446,129.37003259703553,0.2310799908448292,44.29967426710096,39.79572678130392,-36225573,-3.9214525113281695,-2.784575532754811,-3.1962637970725924,138.7935,139.09092616935845,0.382107682266311,0.4155170064139282,0.0172333691985025,-0.0453607074777712,0.0190157061628594,[]
2012-09-11,136.1,138.0,136.0,137.01,1502994,218.21,131.84,36.12084063047284,-3.6226946529667714,-4.377915644096829,147.5980732748862,129.30692672511378,0.2204129624181081,45.75221238938049,44.004223656735626,-37728567,-3.6226946529667714,-2.5776071999766152,-3.072532477653397,138.4525,138.89274272465764,0.382107682266311,0.4155170064139282,0.0172333691985025,-0.0453607074777712,0.0190157061628594,[]
2012-09-12,137.65,138.44,135.02,137.01,1518524,218.21,131.84,37.983425414364646,-3.347340836268046,-4.171800682531073,146.3356253711848,129.6283746288152,0.2203494794961163,46.53465346534648,45.52884670727597,-37728567,-3.347340836268046,-2.386133889176888,-2.935252759958096,137.982,138.71343389373786,0.382107682266311,0.4155170064139282,0.0172333691985025,-0.0453607074777712,0.0190157061628594,[]
2012-09-13,137.8,138.5,136.04,136.39,1637299,218.21,131.84,51.82160804020095,-3.1429201441391967,-3.9660245748526974,145.00943733595506,130.0065626640449,0.219287092517727,63.10679611650455,51.79788732374383,-39365866,-3.1429201441391967,-2.2450286853333856,-2.7972079450331537,137.50799999999998,138.49215447528664,0.382107682266311,0.4155170064139282,0.0172333691985025,-0.0453607074777712,0.0190157061628594,[]
2012-09-14,138.5,142.16,138.5,141.81,5354039,218.21,131.84,66.03864734299519,-2.514580056070855,-3.675735671096329,144.15733642706718,130.4926635729328,0.249736998637947,96.608527131783,68.749992237878,-34011827,-2.514580056070855,-1.7944735398836835,-2.59666106400326,137.325,138.80813976335455,0.382107682266311,0.4155170064139282,0.0172333691985025,-0.0453607074777712,0.0190157061628594,[]
2012-09-17,143.44,152.0,143.44,149.55,7770814,218.21,131.84,80.7924528301887,-1.3761987328712166,-3.215828283451307,145.88381976610827,129.32518023389173,0.2912309110666303,87.84722222222227,82.52084849016994,-26241013,-1.3761987328712166,-0.97722670829141,-2.27277419286089,137.6045,139.8311740716065,0.382107682266311,0.4155170064139282,0.0172333691985025,-0.0453607074777712,0.0190157061628594,[]
2012-09-18,150.2,161.57,149.59,160.56,11488129,218.21,131.84,85.40292515055921,0.4096692409503646,-2.490728778570973,151.64887023473875,125.42512976526125,0.3561270243645614,96.4881780250348,93.64797579301334,-14752884,0.4096692409503646,0.2879141622411196,-1.7606365218404882,138.537,141.80534796954876,0.382107682266311,0.4155170064139282,0.0172333691985025,-0.0453607074777712,0.0190157061628594,[]
2012-09-20,158.4,163.54,155.1,159.08,8479984,218.21,131.84,83.20759988823696,1.686122277523424,-1.6553585673520936,155.23842946889795,123.40857053110206,0.3567777337968693,85.48649528148395,89.94063184291367,-23232868,1.686122277523424,1.1747322528062634,-1.173562766911138,139.3235,143.45055292482982,0.382107682266311,0.4155170064139282,0.0172333691985025,-0.0453607074777712,0.0190157061628594,[]
2012-09-21,160.0,168.33,160.0,167.45,8131319,218.21,131.84,89.36519091122044,3.3346695594250946,-0.6573529419966561,160.86647797371623,120.30252202628375,0.3807137018082062,97.52252252252246,93.16573194301372,-15101549,3.3346695594250946,2.294958339017303,-0.4798585457254499,140.5845,145.7362145510365,0.382107682266311,0.4155170064139282,0.0172333691985025,-0.0453607074777712,0.0190157061628594,[]
2012-09-24,169.28,171.54,163.71,164.24,5233524,218.21,131.84,82.50564334085783,4.332196124340385,0.3405568712707522,164.71851489006826,119.29348510993177,0.3835571049499622,81.15156209656601,88.05352663352414,-20335073,4.332196124340385,2.9529620552974376,0.2067055744791276,142.006,147.49847983189017,0.382107682266311,0.4155170064139282,0.0172333691985025,-0.0453607074777712,0.0190157061628594,[]
2012-09-25,166.0,168.98,161.62,164.71,8513184,218.21,131.84,85.89327146171696,5.10185715241542,1.2928169274996857,168.08696724535534,118.87903275464468,0.3797009046354674,82.36509166021176,87.01305875976675,-11821889,5.10185715241542,3.446260741469122,0.8546166078771267,143.483,149.137672228853,0.382107682266311,0.4155170064139282,0.0172333691985025,-0.0453607074777712,0.0190157061628594,[]
2012-09-26,165.6,167.0,162.79,166.68,3811999,218.21,131.84,87.48036796051159,5.803878104298576,2.195029162859464,171.32285167502056,118.98814832497946,0.3796277956741837,87.0330843116329,83.51657935613689,-8009890,5.803878104298576,3.88424309024024,1.4605419043497494,145.15550000000002,150.8083701118194,0.382107682266311,0.4155170064139282,0.0172333691985025,-0.0453607074777712,0.0190157061628594,[]
2012-09-27,167.2,168.4,164.45,166.68,3919889,218.21,131.84,86.45302257829573,6.287753458574002,3.013574022002372,174.157320856031,119.234679143969,0.3778645146161805,86.69222343921142,85.36346647035202,-8009890,6.287753458574002,4.172377849674694,2.0029090934147384,146.696,152.31995391069373,0.382107682266311,0.4155170064139282,0.0172333691985025,-0.0453607074777712,0.0190157061628594,[]
2012-09-28,169.0,169.97,166.4,168.06,2924284,218.21,131.84,86.72376873661673,6.705288240885807,3.751916865779059,176.822615391487,119.84438460851302,0.3772345939787945,90.47097480832424,88.06542751972285,-5085606,6.705288240885807,4.411795199377768,2.484686314607345,148.33350000000002,153.81900591919907,0.382107682266311,0.4155170064139282,0.0172333691985025,-0.0453607074777712,0.0190157061628594,[]
2012-10-01,168.4,168.9,165.56,166.34,2597634,218.21,131.84,83.27989005955111,6.818795113171291,4.365292515257505,178.67343671464909,121.24356328535092,0.3791598194427032,85.76122672508217,87.64147499087261,-7683240,6.818795113171291,4.455308359960882,2.878810723678052,149.95850000000002,155.01148154594202,0.382107682266311,0.4155170064139282,0.0172333691985025,-0.0453607074777712,0.0190157061628594,[]
2012-10-03,167.4,168.1,164.6,165.58,2722659,218.21,131.84,82.35560588901478,6.769391151421473,4.8461122424903,180.13576515765965,122.7952348423404,0.3775362845809622,83.68017524644036,86.63745892661558,-10405899,6.769391151421473,4.396364597474505,3.182321498437343,151.46550000000002,156.01800711299515,0.382107682266311,0.4155170064139282,0.0172333691985025,-0.0453607074777712,0.0190157061628594,[]
2012-10-04,166.22,168.0,165.98,166.52,4050504,218.21,131.84,82.72344200487919,6.728526040062803,5.2225950020048,181.25410961634665,124.9518903836534,0.3732121443353004,85.85915492957751,85.10018563370001,-6355395,6.728526040062803,4.343615127753835,3.4145802243006416,153.103,157.01819691175754,0.382107682266311,0.4155170064139282,0.0172333691985025,-0.0453607074777712,0.0190157061628594,[]
2012-10-05,168.0,168.2,155.86,163.82,4574879,218.21,131.84,79.07568369726525,6.4044462401087685,5.458965249625594,181.5383141458061,127.72268585419384,0.3781150269556856,76.63438256658596,82.05790424753461,-10930274,6.4044462401087685,4.116856598528262,3.555035499146166,154.63049999999998,157.66598768206634,0.382107682266311,0.4155170064139282,0.0172333691985025,-0.0453607074777712,0.0190157061628594,[]
2012-10-08,163.9,164.2,158.67,159.28,2977639,218.21,131.84,68.87016634262262,5.715387180428422,5.510249635786161,181.357469664931,130.166530335069,0.3882625690873024,56.37010676156586,72.95454808590978,-13907913,5.715387180428422,3.667436038842637,3.577515607085461,155.762,157.81970314091717,0.382107682266311,0.4155170064139282,0.0172333691985025,-0.0453607074777712,0.0190157061628594,[]
2012-10-09,160.2,161.8,157.33,158.42,4057454,218.21,131.84,61.25348896219232,5.041789487739493,5.416557606176827,180.8912484788687,132.75575152113134,0.3595944807573671,40.22779043280177,57.7440932536512,-17965367,5.041789487739493,3.231243243176208,3.50826113430361,156.82350000000002,157.87687427035365,0.382107682266311,0.4155170064139282,0.0172333691985025,-0.0453607074777712,0.0190157061628594,[]
2012-10-10,158.0,160.6,157.13,159.41,5318099,218.21,131.84,48.04355222864919,4.535560076228336,5.240358100187129,180.1808341653209,135.6791658346791,0.3583847795361681,26.216545012165465,40.9381474021777,-12647268,4.535560076228336,2.902151428588269,3.387039193160542,157.93,158.02288624460567,0.382107682266311,0.4155170064139282,0.0172333691985025,-0.0453607074777712,0.0190157061628594,[]
2012-10-11,160.2,165.0,158.19,164.27,5388889,218.21,131.84,57.91882819652121,4.474946604802454,5.087275801110194,179.38288758450065,139.20311241549936,0.3600508698805142,53.6352040816327,40.0265131755333,-7258379,4.474946604802454,2.852567700449895,3.2801448946184126,159.293,158.61784945940514,0.382107682266311,0.4155170064139282,0.0172333691985025,-0.0453607074777712,0.0190157061628594,[]
2012-10-12,164.96,167.66,163.52,164.06,6238169,218.21,131.84,43.11255587159695,4.359708738530912,4.941762388594339,177.85458019193962,143.43641980806038,0.3587681427474547,52.295918367346935,44.04922248704836,-13496548,4.359708738530912,2.769711412443859,3.1780581981835025,160.6455,159.13614951089036,0.382107682266311,0.4155170064139282,0.0172333691985025,-0.0453607074777712,0.0190157061628594,[]
2012-10-15,164.0,165.26,161.86,164.04,1474664,218.21,131.84,49.53314659197008,4.218143928904652,4.797038696656402,174.93814550042254,149.11785449957745,0.3579442098540134,57.97306874557042,54.63473039818334,-14971212,4.218143928904652,2.671436473281334,3.076733853203069,162.028,159.60318289080556,0.382107682266311,0.4155170064139282,0.0172333691985025,-0.0453607074777712,0.0190157061628594,[]
2012-10-16,164.7,165.6,160.4,161.03,1426964,218.21,131.84,42.32053422370617,3.819047352372394,4.6014404277996,171.76035745360556,154.21764254639444,0.3617984673341379,36.640680368532905,48.96988916048341,-16398176,3.819047352372394,2.415131885306591,2.9444134596237737,162.989,159.73907023453836,0.382107682266311,0.4155170064139282,0.0172333691985025,-0.0453607074777712,0.0190157061628594,[]
2012-10-17,162.8,164.4,161.7,162.66,2259809,218.21,131.84,41.49026248941574,3.592871432270215,4.399726628693724,169.7377628023844,157.5512371976156,0.3615876128194845,48.19277108433728,47.60217339948019,-14138367,3.592871432270215,2.267288955185313,2.8089885587360817,163.6445,160.0172540217252,0.382107682266311,0.4155170064139282,0.0172333691985025,-0.0453607074777712,0.0190157061628594,[]
2012-10-18,163.62,166.88,162.41,166.32,3081789,218.21,131.84,49.34017595307916,3.6666894842440456,4.2531191998037885,169.95600789560325,157.90899210439676,0.360118924958436,74.13182140326003,52.98842428537673,-11056578,3.6666894842440456,2.3054075912736023,2.708272365243586,163.9325,160.61751554346566,0.382107682266311,0.4155170064139282,0.0172333691985025,-0.0453607074777712,0.0190157061628594,[]
2012-10-19,166.4,167.16,163.7,164.56,2092454,218.21,131.84,43.67317425885757,3.5423396448019844,4.110963288803428,169.7825400021195,158.6304599978805,0.3624958446742475,66.71779141104291,63.0141279662134,-13149032,3.5423396448019844,2.2215197973058234,2.610921851656034,164.2065,160.9929902536118,0.382107682266311,0.4155170064139282,0.0172333691985025,-0.0453607074777712,0.0190157061628594,[]
2012-10-22,162.64,164.95,162.48,164.06,1521724,218.21,131.84,45.68835098335855,3.3646599740732768,3.961702625857398,169.39992575294053,158.67407424705948,0.3594940828101282,66.45056726094008,69.100060025081,-14670756,3.3646599740732768,2.1055872795856785,2.509854937241963,164.037,161.2850864199345,0.382107682266311,0.4155170064139282,0.0172333691985025,-0.0453607074777712,0.0190157061628594,[]
2012-10-23,163.2,165.54,163.2,163.71,1435919,218.21,131.84,46.40799077986938,3.159188323512893,3.8011997653884975,169.3744399305847,158.6465600694153,0.3602410380923609,63.614262560778045,65.594207077587,-16106675,3.159188323512893,1.973424371411848,2.40256882407594,164.0105,161.51603057041692,0.382107682266311,0.4155170064139282,0.0172333691985025,-0.0453607074777712,0.0190157061628594,[]
2012-10-25,163.22,164.49,159.75,160.77,2853619,218.21,131.84,39.74313235818767,2.7276742004412142,3.586494652399041,169.3557141689681,158.27128583103192,0.3666659136270184,39.78930307941658,56.61804430037822,-18960294,2.7276742004412142,1.703335356930388,2.26272213064683,163.8135,161.44498003990105,0.382107682266311,0.4155170064139282,0.0172333691985025,-0.0453607074777712,0.0190157061628594,[]
2012-10-26,159.02,160.52,148.97,149.89,18914709,218.21,131.84,30.76498204915771,1.4905885005937307,3.16731342203798,171.1491031540233,154.79889684597669,0.426575631811541,4.922418405564407,36.10866134858634,-37875003,1.4905885005937307,0.9352525335530446,1.997228211228073,162.974,160.34450575038662,0.382107682266311,0.4155170064139282,0.0172333691985025,-0.0453607074777712,0.0190157061628594,[]
2012-10-29,150.32,152.6,148.6,151.07,4662334,218.21,131.84,37.50380517503805,0.5985061032705516,2.6535519582844938,171.74381721710557,152.64318278289443,0.4267026356474063,12.959076600209857,19.22359936173028,-33212669,0.5985061032705516,0.3769814113170879,1.673178851245876,162.1935,159.46121948844504,0.382107682266311,0.4155170064139282,0.0172333691985025,-0.0453607074777712,0.0190157061628594,[]
